"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Capg",0.687355169967093,1.04836894049593e-88,2.13584204247236e-84,0.433,0.293
"Rps15",0.39495956787958,3.19818354341044e-88,6.5156593329901e-84,0.79,0.78
"Stard8",-1.32959422770016,4.38641740950255e-88,8.93644818837954e-84,0.114,0.22
"Rnf150",-1.8045257460118,1.04722422507825e-87,2.13350991375192e-83,0.05,0.135
"Blvrb",-0.817866001110604,1.07493636136648e-87,2.18996784901194e-83,0.406,0.513
"Rcbtb2",-1.51773945150923,2.78043885818553e-87,5.66458808578139e-83,0.093,0.192
"Plcb4",1.31917526846301,3.06986966313502e-87,6.25424546470498e-83,0.306,0.197
"C3ar1",-1.03742574307923,5.23740887837931e-87,1.06701731079222e-82,0.176,0.293
"Rbp7",1.25159821420037,6.77751589215977e-87,1.38078331270971e-82,0.218,0.112
"Npc2",-0.589610517685494,1.72605976912958e-86,3.5165015676477e-82,0.608,0.672
"Gsr",0.680572379620874,3.81444052180316e-86,7.77115967506958e-82,0.239,0.127
"Fosb",-0.484498814431074,1.13827612366155e-85,2.31900994673567e-81,0.757,0.828
"Grrp1",1.60050792529623,1.9183093057571e-85,3.90817154861893e-81,0.172,0.079
"Clta",-0.588993518738119,2.46459510020153e-85,5.02111959764058e-81,0.693,0.736
"Klf6",-0.42057160766488,2.62099622412079e-85,5.3397556074013e-81,0.752,0.814
"Rhoh",-1.09853406445791,4.37404325745909e-85,8.91123832842139e-81,0.058,0.146
"Fbxl5",1.51211212490221,5.31914952713102e-85,1.0836703331624e-80,0.266,0.155
"Dnaja1",0.575352424664179,1.00762349697436e-84,2.05283135038586e-80,0.757,0.696
"Psmc1",0.826788825617774,1.07498066500074e-84,2.190058108806e-80,0.342,0.216
"Rac3",-1.6944335285514,1.16443780202909e-84,2.37230913407387e-80,0.053,0.137
"Cotl1",-0.789909566051093,1.48433037659981e-84,3.02402627624679e-80,0.302,0.423
"Iigp1",1.10442131164962,2.1272368153903e-84,4.33381956399466e-80,0.294,0.179
"2810013P06Rik",-1.03580729230855,3.17744080104523e-84,6.47340014396945e-80,0.206,0.321
"Ramp1",-1.64167837764267,4.50550611496149e-84,9.17906760801104e-80,0.046,0.128
"Itgb5",-1.02619886203782,7.60599725190174e-84,1.54956982012994e-79,0.242,0.356
"Sft2d2",-1.34467695262682,7.76449778138627e-84,1.58186113300182e-79,0.096,0.194
"Bcl3",1.14392148661573,8.85598639688239e-84,1.80423010863685e-79,0.192,0.092
"Uchl1",1.99468337040398,9.78814613009383e-84,1.99413901108402e-79,0.116,0.04
"Cd300a",-1.34803209001237,2.6720523194672e-83,5.44377219045052e-79,0.074,0.166
"Cyb561",1.3124500173002,3.43968951743032e-83,7.00767945386079e-79,0.139,0.054
"Mbnl1",-0.526388736522933,4.60004217018325e-83,9.37166591331434e-79,0.56,0.648
"Rtn4",-0.55013065816548,9.31240604012353e-83,1.89721648255437e-78,0.577,0.649
"Adcy7",-1.40431617925627,1.37824164928858e-82,2.80789171209561e-78,0.094,0.19
"H3f3a",-0.325691383169673,4.59575700472029e-82,9.36293574571664e-78,0.852,0.865
"Serpinf1",-1.18100557432524,5.40377119875509e-82,1.10091030632237e-77,0.198,0.314
"Rpl22",-0.291511571207202,1.09225157048849e-81,2.2252441245562e-77,0.821,0.857
"Vkorc1",-0.830103271278064,1.29233861859259e-81,2.63288146765869e-77,0.288,0.4
"Nrros",-1.36925228402275,1.32712794531847e-81,2.70375776299732e-77,0.105,0.203
"Adipor2",1.21725472246086,1.70616151637507e-81,3.47596285731094e-77,0.246,0.141
"Tnfrsf1a",0.596132322680465,2.00622002241137e-81,4.08727205165867e-77,0.491,0.365
"Lbh",-1.21489899234659,2.11654281808138e-81,4.3120326832772e-77,0.135,0.241
"Clec4b1",-1.80996664693953,2.76657156000913e-81,5.6363362392066e-77,0.045,0.123
"Grcc10",-0.520143495535395,3.192440725916e-81,6.50395949090867e-77,0.474,0.571
"H2afz",-0.570009055246466,3.33239465687964e-81,6.78908763446089e-77,0.648,0.702
"Dpysl2",-0.751944641082513,3.76259532772333e-81,7.66553546117073e-77,0.316,0.428
"Myo5a",-1.57995302560117,6.20296184386799e-81,1.26372941645123e-76,0.123,0.222
"Tmem140",1.05315798826688,6.44617147139415e-81,1.31327851386713e-76,0.319,0.206
"Il4ra",0.82339306695962,1.00593039387746e-80,2.04938199144654e-76,0.34,0.217
"Il1r1",1.04824104289296,1.33297772944824e-80,2.71567552820489e-76,0.224,0.12
"Ablim1",0.711917350309334,1.69117043076351e-80,3.4454215185945e-76,0.406,0.284
"Hprt",-0.833308202423908,1.74407729208727e-80,3.55320866716939e-76,0.26,0.37
"Prcp",-0.835544181820649,5.75404528827431e-80,1.17227164658013e-75,0.187,0.299
"Nckap1l",-1.33244546550609,6.04856636154733e-80,1.23227442483804e-75,0.102,0.198
"Abhd12",-1.29755511852253,6.41569357360142e-80,1.30706925174982e-75,0.179,0.281
"Nr3c1",-0.80679511246975,7.96995530012743e-80,1.62371899329496e-75,0.333,0.442
"Gpx3",1.13476281236921,8.65737882742841e-80,1.76376778851199e-75,0.329,0.213
"Ost4",-0.509233085024317,9.27421724666904e-80,1.88943627966388e-75,0.532,0.617
"Fam174a",-0.970479211390377,2.16866607221087e-79,4.41822338891521e-75,0.217,0.325
"Adgrf5",0.970603711659318,2.66131633261768e-79,5.42189976444199e-75,0.331,0.217
"Atpif1",-0.401441676344929,2.75126416221526e-79,5.60515047768115e-75,0.545,0.641
"Mrpl52",0.703364008932513,3.29313602703668e-79,6.70910602788184e-75,0.609,0.531
"Arhgap45",-1.30683167831894,3.86818565088719e-79,7.88065462655246e-75,0.103,0.201
"Igfbp4",-0.0279042445267921,5.1553923779096e-79,1.05030808915152e-74,0.351,0.526
"Gna12",-1.08210533839965,5.36597951478166e-79,1.09321100654647e-74,0.181,0.29
"Clec4e",0.220026376649687,5.86800569628484e-79,1.19548880050411e-74,0.132,0.05
"Dgkd",-1.58440505731851,7.44459278209032e-79,1.51668688749526e-74,0.088,0.18
"Runx1",-0.987013404711658,1.51166513113541e-78,3.07971537166217e-74,0.284,0.388
"Mylip",0.847636918161508,1.98615497891878e-78,4.04639353855123e-74,0.396,0.281
"Ifi44",1.34686995412736,2.45120751694305e-78,4.99384507426808e-74,0.132,0.053
"Riok3",0.621790950329703,3.02816310618666e-78,6.16927669623408e-74,0.452,0.326
"Dock8",-1.57457927960817,4.47581497200341e-78,9.11857784246254e-74,0.074,0.161
"Ifit1",0.977078978691412,4.8882824539293e-78,9.95889784339017e-74,0.214,0.112
"Adamts4",1.46557175669984,5.41738820643765e-78,1.10368449929754e-73,0.104,0.034
"Zfhx3",-0.909605586195682,5.95428572723978e-78,1.21306663121056e-73,0.274,0.384
"Ralgps2",-1.80554971392115,1.38598075448127e-77,2.82365859110469e-73,0.038,0.111
"Klhl2",1.16531595947118,1.83897892424461e-77,3.74655176236355e-73,0.156,0.069
"Arpc2",-0.433700311034223,3.01141101896858e-77,6.1351476689447e-73,0.665,0.721
"Gamt",-1.25649926942264,3.17367890658762e-77,6.46573603639096e-73,0.075,0.164
"Selenof",-0.444446647921495,3.51519398550463e-77,7.16150470666858e-73,0.61,0.681
"Ntpcr",-1.14331527005729,3.6338308112621e-77,7.40320351178429e-73,0.144,0.246
"Sft2d1",-1.13159920635814,1.09790265071111e-76,2.23675707029374e-72,0.17,0.273
"Ifi205",1.66058592984353,1.29754818986253e-76,2.64349492720694e-72,0.188,0.097
"Arf5",-0.436629080351165,1.35741399318112e-76,2.7654595283079e-72,0.618,0.689
"Slc10a6",1.41307203032964,2.39543130207684e-76,4.88021219172115e-72,0.124,0.047
"Lgals3bp",0.725180007403285,2.90335624945544e-76,5.91500768701557e-72,0.382,0.26
"Nr1d2",-1.06945227526945,3.02008110919543e-76,6.15281124376385e-72,0.169,0.275
"Igtp",1.49935774011674,4.81477394525718e-76,9.80913895867245e-72,0.173,0.084
"Cltc",-0.709009300943064,7.50089706924715e-76,1.52815775991772e-71,0.517,0.602
"C1ra",1.23202909082155,9.72050590318917e-76,1.98035866765673e-71,0.23,0.131
"Anapc16",0.859527644507872,1.05087975376385e-75,2.1409573223431e-71,0.357,0.239
"Pgk1",0.757577987885663,2.72002688165149e-75,5.54151076598858e-71,0.395,0.278
"Col4a2",0.438892098990671,2.85639506989587e-75,5.81933367589886e-71,0.517,0.38
"Dmac1",-0.993645266630656,1.09392877853783e-74,2.22866110051512e-70,0.196,0.299
"Gmfg",-0.590022919061773,1.88730271627058e-74,3.84500182385806e-70,0.248,0.374
"Cyp27a1",-1.2241068614723,4.58551849320125e-74,9.34207682619891e-70,0.091,0.183
"Prkcb",-1.64136939595409,6.86155662104734e-74,1.39790493040598e-69,0.052,0.129
"Fnbp1",-1.17523715543036,9.26250408328996e-74,1.88704995688866e-69,0.149,0.247
"Oasl2",0.662255084759187,1.77433712699979e-73,3.61485702883667e-69,0.28,0.166
"Nes",-1.54878191191227,1.86528065173054e-73,3.80013627177062e-69,0.084,0.17
"Lyl1",-1.26671211247402,3.89407399597488e-73,7.93339695199962e-69,0.093,0.183
"Ap1b1",-1.53713659003935,4.72462877449919e-73,9.62548620228721e-69,0.113,0.204
"St3gal6",-0.894735317747356,1.07626940210599e-72,2.19268365291053e-68,0.22,0.324
"P2ry6",-1.22644972304374,1.1028829937651e-72,2.24690352319765e-68,0.12,0.216
"Ankrd37",1.47259929920355,2.07109784499891e-72,4.21944763961627e-68,0.161,0.077
"Sertad1",0.662950915542588,2.66286319370769e-72,5.42505118454068e-68,0.545,0.433
"Sema3g",1.40511616775616,3.20572359019383e-72,6.53102067030189e-68,0.1,0.034
"Grn",-0.908919027755496,3.48015333375337e-72,7.09011638685574e-68,0.48,0.562
"Ecscr",1.02515330541942,5.01339837657151e-72,1.02137965125891e-67,0.266,0.163
"Nr1h3",1.37825140860992,5.01427958543598e-72,1.02155917994087e-67,0.115,0.044
"Cd163",-1.22273311305411,5.17775248942693e-72,1.05486351467095e-67,0.104,0.198
"Rgcc",0.943527591917462,7.44729847660924e-72,1.5172381186396e-67,0.451,0.332
"Clec1a",1.27200463805676,3.07726684836992e-71,6.26931575018404e-67,0.202,0.111
"Qpct",-1.50560047029846,3.36908924378938e-71,6.8638455163721e-67,0.089,0.174
"Reps2",-1.85582513732439,4.65097476987368e-71,9.47543089866365e-67,0.047,0.119
"Cdc42ep4",1.35805547872553,4.69992022506483e-71,9.57514747452458e-67,0.151,0.07
"Malat1",-0.227658993004147,4.90778545741734e-71,9.99863131239635e-67,0.966,0.98
"Hfe",-1.11265669719195,5.00899089649371e-71,1.02048171534266e-66,0.149,0.246
"Bst1",1.63791395590985,6.15195524753594e-71,1.2533378425805e-66,0.155,0.074
"Ifi35",0.762739904326902,7.75960652134129e-71,1.58086463659286e-66,0.345,0.229
"Ldha",0.573254062997881,8.31862752005155e-71,1.6947539846601e-66,0.618,0.534
"Tm6sf1",-0.927981580253928,4.90834771564718e-70,9.99977680108799e-66,0.186,0.289
"Fos",-0.395807001665687,5.72447252115219e-70,1.16624678673433e-65,0.822,0.86
"Lims2",0.915208187901177,6.0776839442332e-70,1.23820654995863e-65,0.34,0.23
"Cd33",-1.32579894587168,8.07435816930466e-70,1.64498898983244e-65,0.059,0.137
"Phf11d",0.884099189330677,9.20212071522814e-70,1.87474805331343e-65,0.301,0.192
"Cxcr4",-1.36304319438618,1.18091906824795e-69,2.40588641774155e-65,0.105,0.195
"Cysltr1",-1.6284874293581,1.21451547928512e-69,2.47433238594757e-65,0.046,0.117
"Calm2",-0.376287346746525,6.08625909922503e-69,1.23995356628511e-64,0.664,0.719
"Gbp5",1.48308379161865,1.20811290275857e-68,2.46128841679003e-64,0.148,0.069
"Alox5",-1.78533160472139,1.80714627242132e-68,3.68169910080396e-64,0.052,0.124
"Iqgap2",-1.34597682892055,1.80786813248092e-68,3.68316974630337e-64,0.08,0.162
"Isg15",0.579596818050995,2.21229766227323e-68,4.50711402734926e-64,0.501,0.379
"Arrdc4",1.12875598302671,3.13322102173656e-68,6.38331118758389e-64,0.225,0.13
"Plec",0.538788106422017,3.69739237644847e-68,7.53269748853847e-64,0.375,0.255
"Sox17",1.22303575274418,4.7501759706945e-68,9.6775335050959e-64,0.159,0.078
"2610203C22Rik",-1.72297851978003,7.41032660414799e-68,1.50970583906307e-63,0.037,0.102
"Nfe2l1",0.566979423187645,8.24024868910594e-68,1.67878586543155e-63,0.485,0.366
"Pla2g15",-1.8222786311393,1.37001072968901e-67,2.79112285959541e-63,0.042,0.11
"Ifi203",-0.609561643084235,3.83695629182086e-67,7.81703105332663e-63,0.31,0.427
"Lrrc8a",0.816859202350956,3.89103194405188e-67,7.92719937961689e-63,0.323,0.214
"Arhgap15",-1.44388166873147,6.02824896735711e-67,1.22813516211966e-62,0.059,0.134
"Epas1",0.715004421612749,6.11580606996374e-67,1.24597317063371e-62,0.442,0.327
"BC028528",-0.920533101628066,7.36156300091771e-67,1.49977123017697e-62,0.17,0.267
"Nxn",1.02010124756888,8.88609794654481e-67,1.81036473464957e-62,0.232,0.137
"Rps17",0.325858023587843,1.06106565844604e-66,2.16170906595212e-62,0.803,0.787
"Smagp",-0.583058031692479,1.16605634602876e-66,2.3756065937644e-62,0.23,0.34
"Zfas1",0.610171009786115,1.31964687234722e-66,2.68851657303298e-62,0.541,0.44
"Carhsp1",0.701849600245461,1.43173856697922e-66,2.91688098250677e-62,0.375,0.261
"Lipe",1.05057542558586,1.92118995994432e-66,3.91404030539456e-62,0.216,0.124
"Cd52",-0.454809934717804,2.09974223914158e-66,4.27780486380315e-62,0.277,0.4
"Psmd4",0.612512526538246,2.14786857507977e-66,4.37585264801001e-62,0.486,0.372
"Adam8",0.860530145207753,2.32319733864731e-66,4.73304993802616e-62,0.115,0.045
"Irgm2",1.3394196724423,3.6594637733964e-66,7.4554255455405e-62,0.135,0.06
"Ctsa",-0.819431317312921,5.70838495155006e-66,1.16296926617929e-61,0.358,0.447
"Rnasel",-1.57620346692979,9.32916504580737e-66,1.90063079478233e-61,0.076,0.155
"Dcn",0.478611671789837,9.78715286692883e-66,1.99393665357941e-61,0.549,0.415
"Noct",1.02850823406979,1.26363235151992e-65,2.57439818975154e-61,0.156,0.075
"Sik1",0.643748670589765,1.66133834949915e-65,3.38464461943461e-61,0.296,0.186
"Igfbp7",0.2913114608785,1.69445563931806e-65,3.45211447398269e-61,0.636,0.503
"S100a10",0.390345215538582,2.17962294605718e-65,4.44054582800229e-61,0.735,0.66
"Coro1a",-0.568285934361334,2.78881411387468e-65,5.68165099419689e-61,0.291,0.412
"Hmox2",-0.873895783997906,3.71791845211309e-65,7.57451526249e-61,0.225,0.321
"4933433G15Rik",-1.12359862435801,4.95375172088034e-65,1.00922783809495e-60,0.059,0.135
"Rpl14",0.350124028388506,9.30969450691294e-65,1.89666406189337e-60,0.803,0.788
"Pgs1",0.784772345111095,1.47647994960092e-64,3.00803260132196e-60,0.205,0.112
"Ms4a6b",-0.5965801170158,1.87520524767231e-64,3.8203556510828e-60,0.188,0.298
"Abcg2",1.2705356226213,2.93912726786753e-64,5.98788398282652e-60,0.232,0.143
"Brk1",-0.494382719019667,4.41698331792174e-64,8.99872011360197e-60,0.489,0.57
"Pakap.1",0.654027503178112,5.06609247103415e-64,1.03211501912379e-59,0.434,0.318
"Serpinb8",-1.46394020039221,1.32867699720176e-63,2.70691364639914e-59,0.058,0.129
"Rplp1",0.335088130862538,1.3366620649607e-63,2.72318162494442e-59,0.948,0.942
"Osm",1.38080077459701,2.01249546885341e-63,4.10005701869504e-59,0.128,0.057
"Bag3",0.601149849373781,3.04462592332036e-63,6.20281639358056e-59,0.428,0.313
"Fbxo31",1.05720522622207,3.26512577169971e-63,6.65204073468383e-59,0.145,0.068
"Cited2",-0.794685602638176,3.91606549374949e-63,7.97820023041583e-59,0.445,0.518
"Gprc5b",0.964759350742429,4.20076688141235e-63,8.55822236750138e-59,0.179,0.095
"Cd68",-0.816589603573414,6.40530108273126e-63,1.30495198958484e-58,0.24,0.342
"Fau",-0.248470576496753,6.4834417436611e-63,1.32087158643608e-58,0.947,0.951
"Kcna5",1.31216373981596,7.10380687515018e-63,1.44725857467435e-58,0.154,0.077
"Nfkbia",0.35688484403157,8.01494131563286e-63,1.63288399423388e-58,0.86,0.79
"Tnip1",0.983039972629488,1.12875927825298e-62,2.29962127758479e-58,0.202,0.114
"Fmo1",0.835095265274173,1.23724036896635e-62,2.52062980369514e-58,0.299,0.196
"Tnf",-0.679450743425032,1.3958732511282e-62,2.84381257452349e-58,0.264,0.362
"Gfpt2",1.02089608106075,1.61081570745811e-62,3.28171484080441e-58,0.246,0.151
"Rpl30",-0.207581350706575,1.79306390965488e-62,3.65300910313988e-58,0.905,0.915
"Btg2",-0.290962339094254,2.65667435023167e-62,5.41244265372698e-58,0.724,0.788
"Ptprs",-1.2022473677228,3.24530923201656e-62,6.61166849838733e-58,0.095,0.176
"Snx3",-0.428428785938861,3.25023783146462e-62,6.62170953404287e-58,0.543,0.62
"Pdcd2l",-1.42232926204047,4.15428412169187e-62,8.46352304112284e-58,0.072,0.147
"Psmd7",0.569187671804682,5.59694498574182e-62,1.14026560194518e-57,0.509,0.403
"Spsb1",1.40938385187304,9.34481935343279e-62,1.90382004687486e-57,0.109,0.044
"Ercc1",1.33227351538613,1.48325370757027e-61,3.02183277843291e-57,0.231,0.143
"Scpep1",-0.989776895445619,1.5713615105325e-61,3.20133480540786e-57,0.192,0.284
"Hmox1",0.793907506011574,1.85320083351105e-61,3.77552605811207e-57,0.539,0.455
"Flot1",0.677194401207017,2.17914464981748e-61,4.43957139507315e-57,0.325,0.216
"Serping1",0.891434627591062,5.50144101782674e-61,1.12080857856184e-56,0.342,0.243
"Esam",0.861668393421199,7.30244344091865e-61,1.48772680221836e-56,0.314,0.217
"Il10ra",-1.06753414629734,8.3500528414622e-61,1.70115626539109e-56,0.08,0.158
"Rpl23a",0.379721186786704,9.48222577149656e-61,1.93181385642699e-56,0.735,0.707
"Mndal",-0.601119020741188,1.45818038750516e-60,2.97075090346426e-56,0.292,0.402
"Tomm7",-0.349594399928375,1.61100186851327e-60,3.28209410672209e-56,0.653,0.708
"Sgpp1",-1.35158400134865,1.94197420709716e-60,3.95638405211903e-56,0.106,0.187
"Cxcl14",1.46837277770206,2.10507560373504e-60,4.2886705274894e-56,0.127,0.057
"Tep1",-1.40199624725354,2.98769523977489e-60,6.08683151199339e-56,0.086,0.163
"Cyp4f18",-1.84838987788048,3.17096417167981e-60,6.46020530696328e-56,0.047,0.112
"Ppa1",0.919031255797431,3.75338297362508e-60,7.64676713216638e-56,0.233,0.14
"Crip2",0.451164691955675,4.01259012164655e-60,8.17484985483051e-56,0.549,0.431
"Tmem38b",0.940910607924742,6.92389407714312e-60,1.41060494033637e-55,0.164,0.084
"Myo1f",-1.44759170266647,7.66036142368705e-60,1.56064543284776e-55,0.057,0.126
"Id1",0.522100511495452,8.35218314841356e-60,1.70159027282629e-55,0.44,0.321
"Jade2",1.11653449702734,1.1971504988224e-59,2.43895471125088e-55,0.12,0.052
"Kctd12",-0.538507472327483,2.8005698327523e-59,5.70560092026627e-55,0.359,0.46
"Rplp2",0.242012874842885,3.50623007808285e-59,7.14324253807819e-55,0.893,0.884
"Fndc1",-1.91049037035679,5.27071158681218e-59,1.07380207158125e-54,0.051,0.115
"Arpc4",-0.493732702024837,1.2734197488262e-58,2.59433805428361e-54,0.455,0.54
"Pik3ip1",1.16444373008722,1.28020565011064e-58,2.6081629709704e-54,0.168,0.09
"Itih5",-1.87016432118511,2.05126805463236e-58,4.1790484077025e-54,0.06,0.128
"Sdc3",-0.789752172596459,2.88627620056238e-58,5.88021050340574e-54,0.246,0.34
"Glrx",1.21839248023992,3.41720267940457e-58,6.96186701875093e-54,0.194,0.112
"Ccl4",-0.650807233461197,3.50230421695254e-58,7.1352443811974e-54,0.412,0.521
"Hipk1",0.702592654638501,3.71542376491983e-58,7.56943283627118e-54,0.374,0.269
"Zeb2os",-1.34692836600079,3.95567831978928e-58,8.05890344090671e-54,0.065,0.135
"Rasd1",0.669274745619829,4.38858040440743e-58,8.94085485789925e-54,0.161,0.083
"Snx2",-0.872264757398178,5.07032164699838e-58,1.03297662914298e-53,0.32,0.407
"Efnb1",1.12330453442867,5.32253086259622e-58,1.08435921263673e-53,0.204,0.12
"Fmnl2",1.09473178628461,6.93323179697475e-58,1.41250731399766e-53,0.182,0.1
"Slc16a3",0.469872694438713,1.17539829589321e-57,2.39463894822323e-53,0.115,0.05
"AW112010",1.31286496758352,2.18036780328929e-57,4.44206332564127e-53,0.392,0.305
"Creg1",-0.702795260048735,2.78442129161225e-57,5.67270149740164e-53,0.301,0.392
"Camk1d",-1.23907440226474,3.54801154993621e-57,7.22836393068505e-53,0.081,0.156
"Pecam1",0.663958798142527,3.98366423273669e-57,8.11591914135446e-53,0.355,0.251
"Slc29a1",-0.800691256309723,5.74780793297932e-57,1.17100091018588e-52,0.244,0.337
"Rps3a1",-0.221509897838285,8.20089125487012e-57,1.67076757535469e-52,0.876,0.902
"Mthfs",-1.19831748447553,2.58177030918201e-56,5.2598406508965e-52,0.065,0.134
"Serpine1",0.931192944268985,2.68726829831722e-56,5.47477170416167e-52,0.207,0.12
"Scp2",-0.447762496853462,2.74285317682978e-56,5.5880147771553e-52,0.436,0.52
"Lgalsl",0.930643224151044,3.13160839990854e-56,6.38002579313366e-52,0.209,0.123
"Naaa",-1.13447344324408,3.27735033689382e-56,6.67694584135379e-52,0.101,0.179
"Rgs2",-0.598925444976002,3.7638010106614e-56,7.66799179902046e-52,0.299,0.391
"Plbd1",-1.40303827371513,8.17731397644861e-56,1.66596417642187e-51,0.097,0.172
"Tspo",0.450827762441346,2.97838737839795e-55,6.06786860601015e-51,0.699,0.671
"Galnt18",1.10071385730407,3.20084818123975e-55,6.52108799963973e-51,0.139,0.069
"Sema7a",1.08650411725259,3.40806183817959e-55,6.94324438292329e-51,0.16,0.085
"Gsta3",1.62670711380244,6.50355663527819e-55,1.32496959330523e-50,0.151,0.08
"Timp3",0.519569149959571,6.6060608563286e-55,1.34585277825983e-50,0.521,0.413
"Mgst1",0.75213214271291,6.87153580279361e-55,1.39993798910314e-50,0.294,0.2
"Ccl12",-0.980991912976769,9.79088823335398e-55,1.99469765978121e-50,0.231,0.324
"Pth1r",1.54196132604235,1.09118349922618e-54,2.22306814297349e-50,0.125,0.06
"Helz2",0.928764989014891,1.37743409899653e-54,2.80624648988562e-50,0.192,0.11
"Dtx2",1.17162179155607,1.38226884584124e-54,2.81609631963237e-50,0.115,0.051
"Rpl7",-0.216915504210834,1.84599029404264e-54,3.76083602605307e-50,0.847,0.876
"Sdc4",0.715820536572868,2.24795865317015e-54,4.57976616410354e-50,0.457,0.371
"Ggh",-0.73218751457524,2.32461464229745e-54,4.7359374107526e-50,0.237,0.323
"Psd3",-0.978610997345203,2.84032132141773e-54,5.78658662812435e-50,0.182,0.269
"Scand1",-0.39450478951835,3.39311385845192e-54,6.91279086382409e-50,0.564,0.634
"Cacna1d",1.445180688383,4.15011499166705e-54,8.45502927252327e-50,0.11,0.048
"Plaur",0.370230541568237,5.05576802636974e-54,1.03001162001231e-49,0.235,0.142
