"cpg","deltaBeta"
"cg06177968",-0.00697259134710457
"cg11363168",-0.0258700101974637
"cg09033857",-0.00163802701308259
"cg03754402",0.00718003233748343
"cg22641902",0.00584244578807602
"cg18450322",0.0406376003867714
"cg07467984",-0.0219915832068509
"cg13677043",-0.105679908399907
"cg12223105",0.00475046518191629
"cg04013024",-0.0118386214982298
"cg22932215",0.00567440468137237
"cg15656901",0.00656332779581863
"cg11176853",-0.0415195655728402
"cg16236785",-0.0246180530625929
"cg17118812",-0.00555899188543463
"cg15993281",-0.0400793365419037
"cg14538808",-0.0109481291639583
"cg00590383",-0.0113210386187453
"cg08518839",-0.00218773236004055
"cg08442037",-0.00641630708371299
"cg23208881",-0.0265255137871079
"cg08908306",-0.0376023658932878
"cg06142043",-0.0178217414136198
"cg19988426",0.0959333418688393
"cg07535762",-0.0260366488993246
"cg02770857",-0.0211760032702499
"cg03700121",0.0283371244871117
"cg07924079",0.00150539737715218
"cg21208686",-0.111841212182622
"cg15910663",-0.0379696903886122
"cg15365367",-0.00552750410204121
"cg13153049",-0.055904871055547
"cg01573921",-0.00654220773675362
"cg08765597",-0.0712425329852995
"cg16627198",0.000267266612287376
"cg16923982",-0.0860313812718156
"cg27650198",-0.079896481563515
"cg11993058",-0.0306570604786169
"cg13253439",-0.0133697606874821
"cg11215283",-0.0390834470564456
"cg06225634",0.0159881228793864
"cg13552389",-0.00293716110377251
"cg15003139",-0.0234025274319896
"cg13120771",-0.000445447267410137
"cg25773620",0.00375668507719603
"cg18760752",0.00150929246145698
"cg01476739",-0.019011386219884
"cg16854013",-0.0201639495354466
"cg27293741",-0.067258314761468
"cg14185918",0.0987053908212435
"cg27409015",-0.00972383271628763
"cg08009568",-0.0705159368770298
"cg26232346",0.01163893493215
"cg08955548",-0.044561649241592
"cg20049427",-0.0590867654297755
"cg24419560",-0.00345399843472902
"cg24340911",-0.00861542983136615
"cg08678514",0.0308408345900015
"cg10544251",0.0608530360699034
"cg11635125",-0.0254617086254192
"cg04611218",0.0122804281674641
"cg10623913",-0.0969778507717225
"cg04683035",-0.0397611008168814
"cg08871809",0.0209035682824323
"cg06001419",-0.00834396349492028
"cg11115134",-0.00279661069396653
"cg18492257",-0.0121382512389495
"cg15081740",-0.0350822707155168
"cg00830285",-0.00465303793064627
"cg18394995",0.0195416490768577
"cg05991938",-0.0372811685858121
"cg08568504",0.00134487748059542
"cg26107397",-0.0152133995420859
"cg12910900",-0.0141331159312608
"cg21047823",0.00912324208889112
"cg11862714",-0.0620858888810182
"cg26622895",-0.0219022563765539
"cg00940786",-0.00875440795283123
"cg23023844",0.00852853593966385
"cg15291090",-0.0201323683881791
"cg07903860",-0.0111130103818256
"cg14015726",-0.00483176886198666
"cg25387487",0.0255894023537904
"cg12071044",-0.0106012913614871
"cg27517282",-0.0160135928139841
"cg04860977",-0.0168834336846051
"cg11911418",-0.0125318987801459
"cg01984743",-0.0429649621770849
"cg07379741",-0.0824960346958805
"cg17045534",-0.0245592802397845
"cg01429859",0.0733861682513769
"cg19111287",0.144941105672661
"cg10436191",-0.0644728392413029
"ch.19.22680R",0.00305233650322111
"cg27626102",0.041502128448733
"cg08852641",-0.0962880274688665
"cg16449402",-0.0377369991515966
"cg02754763",0.0240257614920898
"cg16358155",-0.0620065100321069
"cg17334927",-0.0694187300381812
"cg19000611",0.0135925123014294
"cg22591103",0.0368069731121851
"cg22533717",-0.00604625636978399
"cg04513015",0.0061881928601023
"cg26026296",-0.0341442983835638
"cg12631735",0.00229759080939739
"cg14872731",0.0314944449548387
"cg04586407",0.00394689882370561
"cg20305578",0.0770721224652833
"cg10185917",-0.0452695326769577
"cg26760212",-0.0128794103867561
"cg26371310",-0.0471126055522596
"cg26682048",-0.109250837328071
"cg02252248",-0.00550317961266836
"cg04097639",0.0630041002265316
"cg24219058",0.0266951095506444
"cg09141351",0.000942400892909451
"cg10937529",-0.034025733586286
"cg18859089",0.0112486814490197
"cg03730969",0.1428097374305
"cg22031783",0.000358383902138382
"cg22954449",0.112795215088605
"cg25996157",0.000245198552472181
"cg25724283",0.190495586713647
"cg12111137",-0.385472311478532
"cg22925840",-0.102325061974783
"cg24641427",0.00143033373387891
"cg26228746",-0.0917070109348861
"cg25652610",0.0125865005593678
"cg21268144",-0.0166564783712123
"cg15838142",-0.0076287403337213
"cg21436111",-0.0067185007028655
"cg07841905",-0.0558633864220315
"cg13693646",0.00383306096943548
"cg12104133",-0.0546735042190503
"cg12097883",-0.0151267985092499
"cg04578894",0.0257840864036837
"cg04802302",-0.0205725340182693
"cg25578476",0.00988605965935174
"cg17107073",0.0240313041476434
"cg17386812",-0.0322834178391226
"cg19538885",0.00558810671191289
"cg04870483",-0.0137753234870737
"cg23603076",0.0208640909033812
"cg04269909",-0.00200482496154464
"cg16392144",-0.0089090815561564
"cg21943797",-0.00420717231183379
"cg01802121",-0.12648279593401
"cg06899083",-0.00686947890358804
"cg22212250",-0.0715999589663645
"cg11944324",-0.055547002752923
"cg04771248",0.0183247745690906
"cg09153080",-0.0115161287085755
"cg03582787",-0.0892110983977907
"cg02668051",-0.0261971837453223
"cg17980625",-0.00106436595897572
"cg16527223",-0.00280065585026958
"cg10426581",0.03968855324476
"cg06032302",-0.0645616156289563
"cg02366002",-0.00666468549683244
"cg00276826",-0.0036166356109837
"cg13227697",-0.012141843541979
"cg27574071",-0.00181398628435359
"cg24328676",-0.0244492707916408
"cg04830629",-0.103943144712076
"cg05324686",-0.0114330981048169
"cg12811419",-0.000149370544064014
"cg03455746",-0.0181927881824413
"cg08197569",-0.0229712222521635
"cg18849102",0.0303668859417421
"cg16380285",-0.0279822040313069
"cg09815642",-0.0639042594895686
"cg11456756",0.0265890205931359
"cg21639114",0.177994358068005
"cg26272616",-0.00500885002067397
"cg15632659",-0.026317898062186
"cg12543649",0.00151139171288628
"cg01962727",0.0125588684928482
"cg19749361",-0.0296541516888275
"cg21265287",-0.0228218556927549
"cg01826682",0.0879339166799827
"cg13369817",-0.150847512159277
"cg20521031",-0.0460269535954749
"cg12166610",0.195399125624853
"cg15834592",-0.10730538676458
"cg15969431",-0.135121432726025
"cg23465967",0.00837965984820926
"cg26346718",0.00354775547687858
"cg10677351",-0.00647353058279609
"cg17523380",0.010565865614897
"cg16636054",-0.0103714880005543
"cg15493780",0.0468676194419216
"cg21406271",-0.00357333603875232
"cg08026009",0.00302685051745653
"cg23874775",-0.0547359456705125
"cg24335280",-0.0160092471686641
"cg19543969",0.00332548345382544
"cg01641994",-0.0221351953023445
"cg03512369",-0.0855270763461543
"cg13060233",-0.0523149359681947
"cg19313353",-0.11317764943909
"cg12166018",-0.033067056635241
"cg14144025",0.0404921116888263
"cg03225791",-0.0759443611131903
"cg24845998",0.0245507832755443
"cg18560178",-0.03411376911202
"cg02058408",0.0200831097215128
"cg27285761",0.0175514637143493
"cg10008445",-0.0291253989798829
"cg02034516",0.00543978566294005
"cg18477771",-0.0446990852262439
"cg24559666",-0.00758086501957256
"cg06604030",-0.00545331637419888
"cg04095810",-0.0502196680233326
"cg22880620",-0.00557901637298984
"cg17963548",0.00289107505338371
"cg03131236",-0.0195464421558673
"cg15078958",-0.005962396554892
"cg06156768",-0.00803680336364702
"cg24077080",0.00955197152285186
"cg12058501",-0.130732238111133
"cg26690672",0.0154603303221394
"cg20246851",0.00349947566344955
"cg18631330",-0.0492162344385356
"cg22975791",0.0020721582025262
"cg03828459",-0.0534711338647814
"cg00729699",-0.147331904815078
"cg20261142",0.00886886732930647
"cg26366417",0.000660757038946497
"cg06472065",0.011451503992068
"cg23656485",-0.0335246839867775
"ch.20.23942639F",-0.0144124240481347
"cg09819502",0.237374887599614
"cg08285589",-0.020665482254871
"cg05617002",-0.0565726923048802
"cg05277329",-0.0506344300646137
"cg27196745",0.0824039729543491
"cg03634775",-0.0736999995329429
"cg17054708",0.143112725407216
"cg14711302",-0.0806863324369471
"cg19296509",-0.1958878248236
"cg05141465",-0.0583086198160698
"cg27019019",-0.0357592372077683
"cg11405617",-0.0418441690886685
"cg19471376",0.00771208578032927
"cg03384000",-0.0110739732957109
"cg08135904",-0.132164561247518
"cg07898303",0.00797425281323047
"cg03791074",-0.0152381854904406
"cg06001310",0.00822294858058954
"cg00337968",-0.00962419317925034
"cg17929169",0.034764245203784
"cg16414659",-0.0395758329463728
"cg25156528",-0.0720791349775348
"cg12713012",-0.0557278185752571
"cg18522690",0.00612874530316707
"cg09499421",-0.0426689749427052
"cg10577257",-0.0807971651454161
"cg25603338",0.011032091569514
"cg01836622",-0.000690513151838074
"cg06521761",-0.0396227620191618
"cg18589278",-0.0415296057016921
"cg01278209",-0.00914152493234055
"cg23429457",-0.0137500496938618
"cg12802113",-0.0179774456040964
"cg02556213",-0.111530181513183
"cg01430692",-0.0582763495989467
"cg03218988",-0.00219282825883857
"cg09155362",0.156709501323945
"cg25406657",-0.00382020319845222
"cg26706163",-0.00152047349901174
"cg24694329",-0.0793895862686002
"cg07965774",0.00533338965633445
"cg14186779",-0.0531462015391617
"cg05758246",0.0486116899272188
"cg08240335",0.000319821160604028
"cg08649286",-0.0270863081393676
"cg14815183",-0.0388849390760642
"cg17036458",0.0871134842771772
"cg17170278",-0.0873453973682633
"cg24650501",0.0490323187258773
"cg03632145",0.0045385306028746
"cg22458832",0.0907044808947971
"cg09060784",-0.00674290270090283
"cg00593773",-0.0085386742941671
"cg06745656",-0.0222964100415812
"cg19530217",-0.000928759661744983
"cg23233416",0.143445921416806
"cg26980978",-0.116549290226776
"cg10173620",-0.0177345523844067
"cg04190662",0.143421429957049
"cg27554189",-0.0259318604060709
"cg09123026",-0.00709722559396686
"cg15704700",-0.0239748653936609
"cg14380519",-0.0927808887913124
"cg21283714",8.5582451398513e-05
"cg25908635",0.0364886529510608
"cg25943702",-0.0374100972071026
"cg21419383",-0.0592461817045139
"cg11958643",0.0291059021062572
"cg19406914",-0.0233223112883032
"cg20166783",0.000417461608920675
"cg21625817",-0.183738883988337
"cg09677268",-0.0171716262418652
"cg22931604",0.051886343297137
"cg09497789",0.0175622007101154
"cg06679319",0.00970951786767926
"cg25597233",-0.0183931088003381
"cg08547601",0.000258912500317968
"cg03455762",0.00850344937606562
"cg08594148",0.00726553464654123
"cg24617914",0.0150363557495506
"cg25851152",0.00267124682509995
"cg02184226",-0.0399020352751506
"cg03335125",-0.00409491686883501
"cg21673646",0.013292442522431
"cg07143525",0.000448552248270184
"cg13167862",-0.0735633645435102
"cg19283928",-9.20573896220356e-05
"cg10276869",-0.0568291774797203
"cg13744070",-0.0135166909288751
"cg23660064",-0.0454724583969421
"cg04528024",-0.0029202501039364
"cg23152235",-0.00865692801834593
"cg24156832",-0.121445383623477
"cg25364859",-0.0741823627537669
"cg24034477",-0.00069833158963974
"cg16404784",-0.0752840765502106
"cg08553284",0.0450006051126128
"cg06650255",-0.0158516086164221
"cg03533141",-0.0893413949980598
"cg02351056",0.0130165144014395
"cg07208853",0.00640850775519355
"cg09562539",-0.0288065533279591
"cg20136009",0.0117376050438529
"cg06752698",-0.0783854039535322
"cg00028870",-0.00735894458079202
"cg10816687",-0.053979613695482
"cg02026498",-0.00879945383876302
"cg14470869",0.0610707538789688
"cg02051771",0.0325107797770357
"cg23985447",0.0236649702024054
"cg00814752",0.0369917174009431
"cg16127594",0.0776006558007566
"cg13314979",0.00223931633600588
"cg17696166",0.0102910962262233
"cg07317551",0.0318039549867941
"cg00361639",0.00411282923347804
"cg10833551",-0.119921818638349
"cg22563697",-0.0293666986242557
"cg01533689",-0.0119300733323603
"cg02500479",0.0149361404581893
"cg25410310",-0.0383643937040304
"cg22932808",-0.0124997059718941
"cg24105287",0.0452390643759751
"cg19193595",0.230010500796135
"cg01427567",-0.0144150868996271
"cg27205159",-0.0149580611249193
"cg10815272",-0.00520450853632812
"cg07694711",-0.0225071654865825
"cg02902480",0.00605449759690284
"cg25993248",-0.0638174486787196
"cg17974054",-0.0808976019096831
"cg19582297",-0.0516874630152349
"cg08819022",-0.0237713543847105
"cg07523142",-0.0432130709396555
"cg08432583",0.0154780272346698
"cg10825315",0.00243169545093742
"cg13976375",0.0251753778306893
"cg07209987",0.000919014537027696
"cg10519417",-0.0235360804073703
"cg16124562",-0.0529391454900515
"cg04925385",-0.00447643198335847
"cg10031648",-0.0563217107541067
"cg22397910",0.00919670227850285
"cg15182222",-0.0802957902020502
"cg24968692",-0.0542508780072113
"cg01663225",0.0108192061412942
"cg27392024",0.00950424554870365
"ch.6.738234R",0.00690503174470191
"cg01982788",-0.0178670227087092
"cg19712123",-0.0196288660748282
"cg15116481",-0.0265311175056149
"cg27062571",-0.00308556531004017
"cg21416237",-0.0470725358186558
"cg25307902",-0.0329911422286389
"cg13755023",0.00156603630108165
"cg20423693",-0.0509405806942973
"cg18618230",-0.00866945181774914
"cg01227537",0.114434031784977
"cg20263942",-0.0103524728533068
"cg22364890",-0.00821804279860139
"cg21230774",-0.00496695060067354
"cg21302651",-0.128012521720832
"cg25800527",0.0108648807343752
"cg02071712",0.0189934758372039
"cg23489137",0.136150966743826
"cg14247154",0.0104899982143396
"cg26430083",-0.00130291580819912
"cg14653161",-0.017577484602872
"cg01843804",0.00336035932227945
"cg00463202",-0.0197206198704626
"cg19770426",-0.0325466226306431
"cg04174226",0.026572231517251
"cg18648343",0.0111113591656656
"cg24866717",-0.035344546032851
"cg19572912",-0.0122981035939241
"cg11844042",-0.122003852583034
"cg17784808",-0.00188903008746671
"cg09140114",-0.00829099019755064
"cg04312119",-0.054068819587778
"cg21227785",-0.00723089725141789
"cg25320763",0.0138759266381834
"cg24814628",-0.039779639962482
"cg12045875",0.0128501482701768
"cg02803996",-0.0271627389105242
"cg04114590",-0.050513880115717
"cg02122525",0.0154057825289586
"cg07338698",0.00460600916440389
"cg12750446",-0.00664752792038292
"cg02823300",-0.0112820972821082
"cg02795155",0.00571632346147238
"cg14460847",-0.0163695913759732
"cg06146736",-0.0155408391917157
"cg16533838",0.0132922263463197
"cg08592230",-0.00357700419798943
"cg13788097",-0.0316674725878111
"cg24628394",-0.052795209203219
"cg24225051",-0.0158010235192664
"cg17602167",-0.017526782132599
"cg20219100",-0.00637674825409618
"cg10659652",0.0054768823246473
"cg15120497",-0.00374948995706315
"cg07162097",0.029173474322496
"cg23029021",-0.00326617897347031
"cg24690015",0.0191559209434782
"cg15611624",-0.0156579040911251
"cg23662713",0.00960888337782034
"cg04539111",9.56369985005701e-05
"cg25713346",-0.0122749773176255
"cg11266921",-0.00273970840268102
"cg11782635",0.100963550986948
"cg00077017",0.0068220470546621
"cg06215556",-0.0389847606813307
"cg24845234",0.0167772942380292
"cg13623290",0.0277469598088832
"cg12133952",0.0174467929889071
"cg12988118",-0.00869038452413456
"cg15361590",0.0389456213405825
"cg00178356",0.00824445828362429
"cg01100796",0.151647001684604
"cg27185992",-0.00195528056284109
"cg23413567",-0.0488637710928901
"cg04539515",-0.0203842486244444
"cg11838007",-0.0336124963747334
"cg23702321",-0.00622533681985227
"cg06002470",0.00453193198912938
"cg03878377",-0.00635731991225928
"cg07823755",-0.0445196239304662
"cg05142030",-0.00855418484779458
"cg15847988",0.00396287601388901
"cg01386831",-0.072956618863556
"cg06558952",-0.0198645795495964
"cg02268569",0.0272646468687698
"cg12274524",0.155344681839242
"cg20945232",-0.0409736661903722
"cg11775611",0.000713010865135586
"cg21104533",0.00377807342337643
"cg03341523",0.00580228899158445
"cg17072271",0.000637412830938738
"cg16433833",-0.00547450451999358
"cg21564242",0.0209548347121041
"cg12487914",-0.00865219945223494
"cg02145679",0.0531826089922539
"cg23955930",0.0065472998060874
"cg06972010",-0.0329089410268923
"cg05630517",-0.072306133245773
"cg20673506",0.00227700471425987
"cg26581886",0.0367129449055789
"cg23061351",-0.00572679426448819
"cg21962603",0.0044388744875025
"cg18669588",-0.00630613528508051
"cg08807097",0.00876968192672731
"cg11514462",-0.00604006285266878
"cg00122362",0.0253288213835844
"cg16574073",-0.0636685272039736
"cg22036165",-0.0341208078554558
"cg08293777",-0.00317731612971761
"cg10460813",-0.0549049854522394
"cg23736359",0.0179138051016459
"cg11680855",-0.00981721367007884
"cg00287711",0.0231468048964688
"cg10011792",-0.0514070188007051
"cg20811988",0.00916790735609446
"cg05822345",-0.0171551493384576
"cg17084751",0.0289387505168199
"cg05661164",-0.00584930904713421
"cg14740565",0.00743706761520407
"cg20003692",-0.000267245953303935
"cg05300316",-0.0163198947627472
"cg14743462",0.0066725192404069
"cg08387426",-0.0157654361482785
"cg25527882",-0.131163855971742
"cg13928709",0.0336218742666408
"cg06893302",-0.0118611463194631
"cg03548645",-0.00220383277047465
"cg02966153",0.0112539080987787
"cg24964466",-0.00634068930753327
"cg04977088",-0.0447825768772081
"cg01094251",-0.0275469629502219
"cg03859282",-0.0175633715079686
"cg22262704",-0.109143981132792
"cg16926958",-0.0276770464774748
"cg07630858",-0.0089935943877592
"cg11949175",-0.012186408598122
"cg13279858",-0.0106121179898024
"cg14405526",-0.0170058063570304
"cg16311803",-0.0671564121882227
"cg26338947",-0.0443680496874886
"cg20619563",0.0105690391296916
"cg11861731",0.0854051448380977
"cg00939682",-0.0119837293903851
"cg08872313",0.016573168067876
"cg11024522",-0.0627960569096713
"cg13948230",-0.00642470426470547
"cg08991339",0.0604565390897978
"cg11380881",-0.000655754270451503
"cg08491125",-0.000993460570277327
"cg13324103",0.003056695412332
"cg24673768",0.00545427335474839
"cg14465376",-0.0624471918054466
"cg10491546",0.0296684953022317
"cg10396357",-0.00900097580668922
"cg16975599",-0.0754958493193441
"cg00220721",0.0725524353635758
"cg11774399",-0.0107571569024653
"cg01314398",0.0123587442484859
"cg17732552",0.0181949304393006
"cg20844771",-0.001650793524779
"cg10559407",-0.0789381487791271
"cg08033284",-0.00210992818802432
"cg14523639",-0.046085216553975
"cg19911116",-0.070340129205289
"cg25398949",-0.00698471405938056
"cg24125901",-0.0216056202914032
"cg13187936",0.0215865763300644
"cg21310090",0.0195803770544883
"cg02082720",-0.00155895542511675
"cg19255722",-0.112311621287348
"cg00391044",0.0406072260927741
"cg13234406",0.00442033970607189
"cg17583946",0.0270092011557189
"cg14533120",-0.0127542053856083
"cg14209165",-0.0416319957018862
"cg02777068",-0.0196683280405995
"cg08628542",-0.00952641239968501
"cg23061718",0.00207890442397036
"cg05471775",-0.0093633524759366
"cg25887739",-0.011259920633595
"cg12000297",-0.209691140148284
"cg17820878",-0.0584094583341896
"cg20450979",0.069442440462013
"cg21075378",-0.0201221821105709
"cg26877327",-0.0239611432832617
"cg00483154",-0.000392483130910157
"cg15674813",-0.0637343500903814
"cg01316390",-0.140028592812161
"cg16785755",0.0684751779322492
"cg08665961",0.00601425355084843
"cg07612655",0.0111857935711113
"cg13585175",-0.185435582561719
"cg04624601",0.0173916491896746
"cg23825057",0.00658186578870368
"cg20051949",-0.101112773825709
"cg26014538",0.067295716260757
"cg08715146",0.030939854211723
"cg01083589",-0.0293833076031351
"cg26569914",-0.0189941000632678
"cg23465350",0.00786015677327966
"cg18112904",0.00470301056385233
"cg16241062",-0.00636830844232594
"cg08714440",-0.040443569467868
"cg12658930",-0.107951299241699
"cg01209984",0.0187953637847799
"cg24159447",-0.0226976357410239
"cg14435603",-0.0185331765161859
"cg19351628",0.07171893543841
"cg05092583",-0.0562158562677963
"cg27631724",-0.0341316972842132
"cg06712627",0.0137327031044444
"cg24753530",-0.060234170787697
"cg12949431",-0.0164098951852605
"cg24661173",-0.0602377581149641
"cg03133378",0.0235421641413541
"cg08592530",-0.0025466013014811
"cg11810135",-0.087600309494905
"cg05252143",-0.104108600875342
"cg16154073",0.0125098328380935
"cg12862820",-0.0240910021590313
"cg22951727",0.0114921687471328
"cg13873511",0.0239054817543528
"cg24082276",-0.0344724290451636
"cg25604352",-0.0260393553731338
"cg00775286",-0.00330768274500426
"cg20651018",0.0500652125181447
"cg11255590",-0.00291064423203691
"cg09037532",-0.0166895626306877
"cg08597719",-0.0309839533067313
"cg05527918",-0.0158466000223332
"cg09265876",-0.00292623287712934
"cg03038057",0.0103987081870919
"cg01871829",0.000839591731627176
"cg02783318",0.00273772849172156
"cg11826869",-0.0556310680841032
"cg00411411",-0.1102660847797
"cg14180479",-0.0363690464831908
"cg04236540",0.00665598147146938
"cg14824983",-0.0707975799587397
"cg25012434",0.00816355426691658
"cg16586530",-0.025614822672076
"cg14994258",-0.00762211899801946
"cg14303974",-0.0730337845521342
"cg06807593",0.0277802327845483
"cg25084220",-0.00123950467611722
"cg06751705",0.000701168328932482
"cg20446143",-0.0760701576293986
"cg02633229",0.0106247596172842
"cg13403615",-0.00891432254869809
"cg25816696",-0.0238017408249368
"cg24233293",-0.0635950562090931
"cg05398036",0.00680948663761971
"cg07889869",-0.0197824280051953
"cg09553232",-0.102889331083174
"cg14913210",-0.0324368091551358
"cg21878148",-0.0198277112502773
"cg18721605",0.00711858335197432
"cg03639396",-0.000312061959067966
"cg23059797",-0.105410437100193
"cg00718029",-0.0510776524822986
"cg22278296",0.0689936463524576
"cg04731038",-0.032134260750883
"cg11623965",-0.0585465869533739
"cg18915450",-0.0350586027788569
"cg02631917",0.00677392256087428
"cg21158631",-0.0720887784344736
"cg25988105",-0.0298542352595741
"cg00579484",-0.00366180398162057
"cg19743690",-0.0366729553070054
"cg17696377",0.0469228632095581
"cg20686551",-0.00444250116264069
"cg26425669",0.000394994520686559
"cg19788934",-0.0283951004160281
"cg15247245",-0.0422583962825215
"cg07167114",-0.0707476629607972
"cg24278138",0.00343589544339636
"cg11183001",0.0540597605846466
"cg02987481",0.000882038240711591
"cg15537487",-0.0128023019541668
"cg12009759",0.0772601232749197
"cg02941118",0.0536546860739513
"cg05971934",-0.100424610224188
"cg21058488",0.00756239072952403
"ch.5.1325793F",-0.0112325556829915
"cg04900366",-0.0235969342846865
"cg15878555",-0.00126955675479627
"cg11567627",-0.0600900288590323
"cg23612492",-0.107580042248389
"cg25134345",-0.0010204646085718
"cg06468862",-0.0404383648119981
"cg22430790",0.0262338927340511
"cg11529787",0.0214283761160007
"cg20452230",0.0188127254396899
"cg00819857",-0.0590474548577291
"cg02093168",-0.0947521563059892
"cg04294331",-0.0164669882660964
"cg19338056",0.216119480812795
"cg24481303",0.20590988032749
"cg27504782",0.0299292119856627
"cg14578677",0.0250605107518602
"cg27636310",0.00818566775920391
"cg07186585",-0.0692438990756385
"cg11052904",0.0183700011502047
"cg18033770",-0.0493874473082316
"cg24872425",0.0113933621812343
"cg13751956",-0.0148493830015806
"cg20379239",-0.0376307786434527
"cg10031532",-0.00664192244363158
"cg08534256",0.011979159119337
"cg23999112",-0.0386385004860333
"cg24105081",-0.00424436552751972
"cg10258719",-0.0366034903844335
"cg02003184",-0.0232694534355627
"cg07953656",-0.00056962358798629
"cg13262159",-0.0380541097363698
"cg26550194",0.144748039160011
"cg04916984",-0.00169866160341529
"cg06554297",-0.0286888559108599
"cg13633754",0.0142952190950341
"cg18182269",0.00573823403052308
"cg25383309",-0.0314259844874735
"cg22080435",-0.00124138717395991
"cg18646240",0.0242992084577054
"cg05352668",-0.118940629968337
"cg05651393",-0.0469834106880787
"cg12629083",-0.00947713440249471
"cg09610675",-0.00267640425807521
"cg23290719",-0.00387630156863783
"cg23605722",-0.00179299899842666
"cg23986186",0.0118050312545285
"cg13855243",0.0362463679423172
"cg11731596",0.0477106597677387
"cg03555730",0.0142198646741891
"cg17949371",-0.000448948556489753
"cg00500213",-0.0209425909709666
"cg11921736",0.00351858777517711
"cg01022228",-0.00607605078296622
"cg13221588",0.00470234624110008
"cg25306198",-0.0402705934672605
"cg27655158",0.0786371241927377
"cg18379624",0.00181695992814662
"cg17694593",-0.0677250315343901
"cg10591385",-0.0465063105666529
"cg01737465",-0.0737725500368588
"cg08040138",-0.0152751446225584
"cg15307268",0.0215043091357436
"cg05419812",0.00853520787904563
"cg02457097",0.000687507933622586
"cg27519599",-0.0410749740917673
"cg03070262",0.0249394676144324
"ch.7.3333777R",0.00506418088755986
"cg17856005",-0.0227903132352044
"cg17813784",-0.075195756511325
"cg04673462",-0.0133788774166758
"cg03201165",-0.0417650583929676
"cg09363206",-0.0273896320689728
"cg14908840",-0.0064538230744789
"cg00830444",-0.0456012677191611
"cg09608652",0.131632963172707
"cg08803129",0.000858470171854073
"cg00260919",-0.0117306055046105
"cg23344532",0.00354732196866003
"cg12560192",-0.0823814944660816
"cg18737349",-0.0590705009331903
"cg23606623",0.0379423761582038
"cg02342791",-0.0375038905050447
"cg04754605",0.00466948910780629
"cg23289024",-0.0097544339282381
"cg12726278",0.0290258501074614
"cg21921919",-0.0140050092387543
"cg02305590",-0.0130724409576135
"cg25191332",0.050433616973499
"cg12418071",-0.00459448472986546
"cg20065832",0.0319357753239755
"cg10714284",-0.00068933178491646
"cg19017254",-0.0244608857702986
"cg17039369",-0.00854888369313063
"cg13898510",-0.0056786520277502
"cg19860160",-0.0114194208264246
"cg15726025",0.248839621610948
"cg07509420",-0.00994269170891697
"cg25610245",-0.0466153975355882
"cg03461641",-0.0752009114651584
"cg02599338",-0.00591677537460056
"cg27211204",0.0105927882491788
"cg23591611",-0.0311485265639331
"cg04282723",-0.0603012352200942
"cg17341366",-0.0518534296333616
"cg03042149",0.000272504711510538
"cg17232583",-0.108952584356095
"cg07708613",0.00494861995607587
"cg02092149",-0.0316337167295601
"cg07010088",0.0112277388705674
"cg13849419",0.000448276155383676
"cg14187204",-0.000401656022198431
"cg08340524",-0.031589962949597
"cg09223687",-0.0450097335147086
"cg26209516",-0.0168324300422612
"cg24359109",-0.0761079623344126
"cg03260104",-0.0377427937439441
"cg15328328",-0.0193789613965737
"cg05279382",-0.0274180882321979
"cg27019158",-0.0163020104794296
"cg04983807",-0.0289361958287695
"cg03079559",0.00217811701267942
"cg23659333",0.014431490436432
"cg09612099",-0.0243119478980517
"cg17997684",0.000282587883853602
"cg09404334",0.00178334464111155
"cg13983595",-0.001284273416437
"cg26171898",-0.0391274995653783
"cg15369144",0.00145212954746247
"cg05466976",-0.026861087211834
"cg23986470",-0.00157641399885924
"cg03046611",-0.0462379380848831
"cg14338916",0.0103229459060845
"cg14501697",-0.0125419264801148
"cg10157862",-0.0414367470180653
"cg04529713",-0.0582331681789678
"cg18382744",-0.0340379170391866
"cg19715094",0.116003612455471
"cg08485187",0.0389511577194779
"cg22691333",-0.00955545107726972
"cg05949877",0.0233391629676297
"cg23286105",0.0282498356785593
"cg00007644",0.0143044865028493
"cg22777560",0.0849401037532876
"cg05989746",0.00445571275900891
"cg11131902",0.0768110252636982
"cg03982544",0.00801138309869602
"cg18526916",0.0115303819905131
"cg02016892",0.00699433120287609
"cg27456111",-0.0195019901574236
"cg10037894",-0.00211223635747926
"cg23927976",-0.000744317037468856
"cg01797162",-0.0164143932391527
"cg19883905",0.0157079670453117
"cg15134787",0.000246649868105409
"cg21171704",0.0198342458999262
"cg06009031",-0.0986863927063377
"cg26898869",-0.0617890755218804
"cg02645058",-0.0368590800000547
"cg14007694",-0.0185992757806909
"cg25752272",-0.0349892817481585
"cg26474465",-0.0179361254478261
"cg06409538",0.0609213317007534
"cg14447703",-0.0690733759793156
"cg00745184",-0.0896448980136121
"cg15626193",-0.099448017554449
"cg27289104",0.00460125328983941
"cg06486409",-0.0337686284520856
"cg04401710",0.0127113519537403
"cg09106586",-0.00181490742235386
"cg25978327",0.0117255197452935
"cg01468656",0.0352881242221816
"cg01411222",-0.040905623001104
"cg15990192",0.00829587891646439
"cg05805973",-0.00448788859728537
"cg21580089",-0.0216402810410918
"cg14003853",-0.0191806582845602
"cg26379475",-0.108354111020945
"cg05822031",-0.00659565729803943
"cg12121782",-0.0263437274891914
"cg00814357",-0.0335632783963991
"cg00917471",0.00661828360794892
"cg07980777",-0.0212173294727603
"cg27530298",-0.00285553043010534
"cg04958794",0.0245950655518032
