"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Klhl11",-0.69318744199539,7.53505981602058e-10,2.01638200676711e-05,0.059,0.109,"macrophage_FindMarkers","CLP vs Steady"
"Ap4e1",-0.549244457691035,7.53898905253574e-10,2.01743347045856e-05,0.065,0.111,"macrophage_FindMarkers","CLP vs Steady"
"Uqcc3",0.462050132134915,7.54175062171165e-10,2.01817246637004e-05,0.451,0.405,"macrophage_FindMarkers","CLP vs Steady"
"Eef1akmt1",0.587863304317995,7.7226526864444e-10,2.06658185889252e-05,0.309,0.264,"macrophage_FindMarkers","CLP vs Steady"
"Ms4a8a",0.881040282174502,7.79875980675857e-10,2.08694812428859e-05,0.163,0.123,"macrophage_FindMarkers","CLP vs Steady"
"H2-T24",-0.496294521133409,7.83199006593002e-10,2.09584054164287e-05,0.093,0.142,"macrophage_FindMarkers","CLP vs Steady"
"Supt16",-0.164790606740522,7.84573027753372e-10,2.09951742226802e-05,0.543,0.626,"macrophage_FindMarkers","CLP vs Steady"
"Ndufs4",0.416061527064675,7.89337583413413e-10,2.11226737321429e-05,0.478,0.437,"macrophage_FindMarkers","CLP vs Steady"
"Atr",-0.317457007073341,7.96809354409307e-10,2.1322618323993e-05,0.123,0.18,"macrophage_FindMarkers","CLP vs Steady"
"Trp53bp2",-0.488425307592957,8.00003772010557e-10,2.14081009390025e-05,0.107,0.168,"macrophage_FindMarkers","CLP vs Steady"
"9930111J21Rik1",-0.49197817162221,8.07295914245076e-10,2.16032386651982e-05,0.068,0.114,"macrophage_FindMarkers","CLP vs Steady"
"Nudt3",-0.286227865540697,8.20355272339725e-10,2.1952707087811e-05,0.225,0.3,"macrophage_FindMarkers","CLP vs Steady"
"Eif4enif1",-0.486247469705012,8.34865305535785e-10,2.23409955761376e-05,0.175,0.256,"macrophage_FindMarkers","CLP vs Steady"
"Adipor2",-0.206466232794908,8.53350755842879e-10,2.28356662263554e-05,0.374,0.453,"macrophage_FindMarkers","CLP vs Steady"
"Ankrd50",-0.392221321580656,8.57363835472038e-10,2.29430562372317e-05,0.093,0.146,"macrophage_FindMarkers","CLP vs Steady"
"Smim13",-0.340177686788804,8.76893875907375e-10,2.34656801192814e-05,0.203,0.273,"macrophage_FindMarkers","CLP vs Steady"
"Upf3b",-0.158104510006946,8.80159438307105e-10,2.35530665690981e-05,0.245,0.307,"macrophage_FindMarkers","CLP vs Steady"
"Dpep2",1.18869471842785,8.85340115048834e-10,2.36917014787068e-05,0.204,0.138,"macrophage_FindMarkers","CLP vs Steady"
"Wdtc1",-0.304287084006909,8.87304641301247e-10,2.37442722012214e-05,0.109,0.155,"macrophage_FindMarkers","CLP vs Steady"
"Ptbp1",-0.156095722380162,8.96203701143686e-10,2.3982411042605e-05,0.364,0.433,"macrophage_FindMarkers","CLP vs Steady"
"Slc25a13",-0.586061157497675,8.99400567522821e-10,2.40679591869107e-05,0.064,0.105,"macrophage_FindMarkers","CLP vs Steady"
"Skil",-0.272987481224981,9.0746108288755e-10,2.42836585780708e-05,0.483,0.582,"macrophage_FindMarkers","CLP vs Steady"
"Wwox",-0.539769242101988,9.26043848450091e-10,2.47809333845244e-05,0.08,0.128,"macrophage_FindMarkers","CLP vs Steady"
"Brat1",-0.696648041785155,9.4000325561302e-10,2.51544871202044e-05,0.068,0.117,"macrophage_FindMarkers","CLP vs Steady"
"Lgals8",-0.246521677510059,9.42481644492563e-10,2.5220808806621e-05,0.337,0.415,"macrophage_FindMarkers","CLP vs Steady"
"Mgat5",-0.285636194243673,9.61456563640283e-10,2.5728577643014e-05,0.19,0.258,"macrophage_FindMarkers","CLP vs Steady"
"Mysm1",-0.232694835248241,9.75417549945342e-10,2.61021736365373e-05,0.351,0.436,"macrophage_FindMarkers","CLP vs Steady"
"Slc35f6",-0.285931046969385,1.00101322327764e-09,2.67871138549097e-05,0.277,0.363,"macrophage_FindMarkers","CLP vs Steady"
"Snhg12",-0.158288628644909,1.00600392036509e-09,2.69206649089697e-05,0.292,0.348,"macrophage_FindMarkers","CLP vs Steady"
"Mir99ahg",-0.121546041055603,1.01019907478888e-09,2.70329272413504e-05,0.419,0.521,"macrophage_FindMarkers","CLP vs Steady"
"Gm44751",-0.429904267450961,1.02058516127728e-09,2.73108589157801e-05,0.158,0.228,"macrophage_FindMarkers","CLP vs Steady"
"Atg16l2",-0.596427963624723,1.0242038632118e-09,2.74076953795477e-05,0.064,0.11,"macrophage_FindMarkers","CLP vs Steady"
"Usp46",-0.412857871482256,1.02828075932533e-09,2.75167931195458e-05,0.095,0.139,"macrophage_FindMarkers","CLP vs Steady"
"Pfdn2",0.336770423932782,1.03755209393593e-09,2.77648940337256e-05,0.55,0.526,"macrophage_FindMarkers","CLP vs Steady"
"Eif2s1",0.440077566818212,1.04859811769749e-09,2.80604856295847e-05,0.461,0.419,"macrophage_FindMarkers","CLP vs Steady"
"Sh3pxd2b",-0.23553977060019,1.05924603642879e-09,2.83454239348345e-05,0.347,0.434,"macrophage_FindMarkers","CLP vs Steady"
"Clint1",-0.1127462185515,1.05954518630816e-09,2.83534291856063e-05,0.62,0.686,"macrophage_FindMarkers","CLP vs Steady"
"Ncoa7",-0.177740027686143,1.06132375202566e-09,2.84010236042066e-05,0.384,0.462,"macrophage_FindMarkers","CLP vs Steady"
"AC154912.1",-0.597001593821651,1.06450700917048e-09,2.8486207565402e-05,0.083,0.121,"macrophage_FindMarkers","CLP vs Steady"
"Aph1b",-0.409253174807153,1.06585003747586e-09,2.85221470028541e-05,0.194,0.267,"macrophage_FindMarkers","CLP vs Steady"
"Ggnbp2",-0.177221133079386,1.08742318803155e-09,2.90994445117243e-05,0.471,0.557,"macrophage_FindMarkers","CLP vs Steady"
"Fig4",-0.206828546284535,1.10490955138305e-09,2.95673795950104e-05,0.128,0.169,"macrophage_FindMarkers","CLP vs Steady"
"Alox5",-0.185179200696427,1.11682270014671e-09,2.98861754559258e-05,0.52,0.595,"macrophage_FindMarkers","CLP vs Steady"
"Sirpa",-0.118143237846165,1.11748037936709e-09,2.99037749518633e-05,0.751,0.812,"macrophage_FindMarkers","CLP vs Steady"
"Hps5",-0.219577887627682,1.12187268840124e-09,3.00213131416171e-05,0.211,0.273,"macrophage_FindMarkers","CLP vs Steady"
"Ambra1",-0.449446897539877,1.12192291344791e-09,3.00226571638662e-05,0.096,0.151,"macrophage_FindMarkers","CLP vs Steady"
"Inpp5a",-0.606588642833425,1.12387233042288e-09,3.00748235621162e-05,0.071,0.118,"macrophage_FindMarkers","CLP vs Steady"
"Tbc1d20",-0.326429920005058,1.12789047900018e-09,3.01823492180447e-05,0.326,0.417,"macrophage_FindMarkers","CLP vs Steady"
"Zbtb7b",-0.240270162127991,1.13558197338789e-09,3.03881736078598e-05,0.197,0.264,"macrophage_FindMarkers","CLP vs Steady"
"Lrrc47",-0.379067969145749,1.14195749116189e-09,3.05587824634921e-05,0.152,0.21,"macrophage_FindMarkers","CLP vs Steady"
"Mier2",-0.679397283979561,1.156315227076e-09,3.09429954765536e-05,0.071,0.111,"macrophage_FindMarkers","CLP vs Steady"
"Depdc5",-0.563272009422791,1.16042553119965e-09,3.10529872149027e-05,0.107,0.175,"macrophage_FindMarkers","CLP vs Steady"
"Nod1",-0.295169610027938,1.1634549376479e-09,3.11340541314578e-05,0.094,0.142,"macrophage_FindMarkers","CLP vs Steady"
"Eif6",0.469070127642945,1.1636529646125e-09,3.11393533330305e-05,0.54,0.504,"macrophage_FindMarkers","CLP vs Steady"
"Ppp3r1",-0.178869537821338,1.16441589546574e-09,3.11597693626633e-05,0.319,0.386,"macrophage_FindMarkers","CLP vs Steady"
"Smpd4",-0.49666284187236,1.17263119628751e-09,3.13796108126537e-05,0.087,0.133,"macrophage_FindMarkers","CLP vs Steady"
"Sipa1l1",-0.148862906979638,1.20778035875551e-09,3.23202024002975e-05,0.335,0.415,"macrophage_FindMarkers","CLP vs Steady"
"Commd4",0.456038627131198,1.23313271784552e-09,3.29986315295462e-05,0.454,0.412,"macrophage_FindMarkers","CLP vs Steady"
"Phkb",-0.421491231729747,1.2510694085667e-09,3.34786173732448e-05,0.149,0.212,"macrophage_FindMarkers","CLP vs Steady"
"Tbc1d31",-0.331316614192063,1.26383208959272e-09,3.38201467175013e-05,0.145,0.2,"macrophage_FindMarkers","CLP vs Steady"
"Phc2",-0.264033208493778,1.26724036622229e-09,3.39113522001086e-05,0.337,0.427,"macrophage_FindMarkers","CLP vs Steady"
