"probe","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"214492_at",7.802016814,7.598965233,7.555828725,7.562119294,7.9571208,8.054679885,7.745652648,7.670691157,7.906082437,7.800122883,7.846588675,7.436462864,8.076553264,7.882497077,8.16748881,7.973277201,7.923960972,8.085327182,7.848247915,7.853626331,8.139231317,7.905392463,7.819401315,7.900664642
"203537_at",7.929388593,8.108442091,8.004133082,8.471348211,8.899330573,8.185714555,8.07186488,7.976625245,8.273467725,8.647557717,7.892796755,7.702562855,8.072168491,8.098043249,8.045470295,8.462354766,7.83059211,8.489639876,8.352128382,8.196165341,8.081935968,8.607022278,8.39753337,8.198570721
"204802_at",6.475683675,6.912663752,7.942414988,6.961903936,6.32505332,6.140354197,6.299583961,7.793386069,5.95023157,6.913599542,8.019576222,6.399998827,8.095020579,8.539232676,7.502033537,7.042157952,9.262819092,7.118005823,7.689930072,7.747807474,7.103481907,6.816378061,7.765300177,7.69997758
"211980_at",11.4732811,11.30458438,9.891349535,11.17449066,10.18029651,10.67483541,10.08791197,10.90293619,11.04753222,10.76872198,10.89978109,10.85637245,12.43178071,11.92244631,10.39018682,10.88619854,10.93094116,11.04753222,11.20550742,11.12598098,10.49944194,11.14554208,11.91033176,10.64478374
"215026_x_at",8.216029509,7.616297648,8.116324721,7.895423971,7.890251215,7.73318672,7.680090174,7.832177411,7.661016024,7.439727974,7.855391643,7.479132052,7.570607779,7.932774456,7.471728448,7.28910755,7.601345384,7.336596975,7.41701105,7.880750819,7.565476944,7.376362354,7.410977653,7.71571549
"208079_s_at",8.203478669,7.536824876,7.118154238,7.993906744,9.015459991,6.438945521,9.193420988,7.092443806,7.528243653,7.726462039,6.646005504,7.248008533,6.267748018,6.94246656,6.270302311,6.153968472,6.313571727,6.060725344,6.272381812,6.017796455,6.452039141,6.502057971,6.863791207,5.962809338
"219417_s_at",7.967165196,7.653813529,7.819104404,7.921524578,7.767771667,7.512227299,7.725735769,7.872568349,7.493224371,7.705844204,7.868485849,7.356390938,7.626081169,7.900876374,7.624859188,7.518935847,8.046605767,7.830207977,7.918258782,7.985245958,7.666962814,7.133146105,7.46525041,7.884698891
"220605_s_at",10.0897816,10.00410869,10.07501085,9.924885717,9.985980887,9.865769464,9.834724137,10.3295043,9.697176292,9.949677817,10.05192457,9.906169729,9.811083381,10.24702721,9.748315094,9.618587085,10.07533344,9.850460751,10.01621196,10.3751944,9.734529333,9.62382256,9.424893681,10.04798897
"207660_at",6.774033738,6.182897057,6.341455466,6.153063717,6.780254477,6.523808998,6.419259272,6.892874325,7.064861812,6.73651058,6.662065704,6.705132371,6.96462333,6.416604707,6.730707325,6.541070858,6.566768913,6.665835021,6.264425739,6.787265724,7.20300091,7.01068111,6.515710501,6.550047462
"218925_s_at",5.042897046,4.49289847,5.124192697,4.725906934,4.746518259,4.763495416,4.623752643,4.744566974,4.635074911,4.816147943,4.785004886,5.113457911,4.638809651,4.813844201,4.788084765,4.620089148,4.940794313,4.659763494,4.547310565,4.811112011,4.720932288,4.701858011,4.492467061,4.365277567
"207592_s_at",5.102775246,4.364892217,4.89396604,4.458521724,4.151909913,4.188635306,4.313402213,4.338861925,4.14817988,4.249934485,4.456092879,4.32847117,4.210239492,4.35428441,4.15137754,4.234276826,4.576429407,4.128687971,4.251929469,4.56469238,4.169820185,4.079304406,4.171403596,4.273312193
"217724_at",11.04266085,10.14592612,10.94143707,10.86433956,10.35143826,10.85000467,10.30209466,10.86550315,10.85551173,10.71919903,10.83910363,10.64175619,10.65497166,10.63392252,10.59593297,11.17526888,10.50402738,10.76764962,10.8765295,10.62279447,10.50710024,11.28793789,11.12787834,10.68520632
"203858_s_at",8.848500734,8.670922984,8.680259792,8.724071512,9.327764296,9.023645133,9.036264167,8.943038748,8.839175231,9.593642027,8.731546622,8.694362342,8.924261615,8.545083546,9.042346563,8.812844948,8.474201193,8.954823275,8.65131881,8.522600731,8.876389512,8.796561253,8.626557272,8.641185958
"203976_s_at",5.449864155,5.582370428,4.890805205,5.494805882,5.713384715,5.072918761,5.836112598,5.54406107,5.322509707,5.502908632,5.490664236,4.653791493,5.211628283,5.189295691,5.138831089,5.167530755,5.542559062,5.48575292,5.163544668,5.332514627,5.140065028,5.047148518,5.170272822,5.236593695
"217079_at",6.142130913,5.882040198,5.710998622,6.1256243,5.731927891,5.626719588,5.733423052,5.913514281,5.518296572,5.632099668,5.973859653,5.729259565,5.713602273,6.045861613,5.568054053,5.491187035,6.219209497,5.655127931,5.935522846,6.000395771,5.524769039,5.290948497,5.551075477,5.889064578
"208730_x_at",5.582924264,6.678965876,5.751949721,7.243553613,6.685029014,7.220446992,6.533390262,6.986574654,6.448445233,7.111349916,6.898782899,5.398153767,6.58404644,7.312164469,6.285315667,6.82163995,6.618229299,6.467392928,6.513631646,6.804207188,6.540392872,6.237272282,7.202640663,7.210241492
"221175_at",6.049184565,5.840988667,6.335440239,5.768471937,6.030500632,6.031168375,5.866367879,6.053212694,5.956285177,6.028080519,6.064509167,6.289317797,5.703348783,6.061317015,5.822665803,5.808100381,6.272906427,5.870508328,5.659042933,5.982076255,5.781462271,5.617923442,5.469626327,5.915849513
"220569_at",7.422530117,6.925141578,7.384701738,7.20406966,7.384590376,7.100827955,6.965581648,7.295241242,7.068594934,6.949369862,6.986741544,7.560239176,7.256831314,7.080285004,7.215609044,6.960620061,7.134890756,7.103078978,6.812067444,7.383357325,7.006933295,7.087049176,6.673109834,7.017053012
"207524_at",8.57989282,8.811164964,8.811787111,8.65119759,8.978584275,9.165187513,9.067472524,9.557982103,9.067061078,9.188333164,8.97279635,8.42474311,9.231892963,8.793071466,8.966388611,9.107704926,9.104377229,9.025212833,8.856145173,8.820901313,9.259546102,9.194346399,8.756270688,9.159023925
"204722_at",7.501961792,6.861873297,7.170926057,7.060640416,7.433489482,7.40274257,6.985549218,7.210737634,7.379733148,7.145674756,7.087445712,7.493844693,7.627341768,6.913245685,7.405609132,7.244259002,7.228844437,7.256293455,7.061405987,7.057361942,7.574683062,7.248060954,7.18575861,7.026940927
"206541_at",6.162038367,5.739841855,5.959758883,6.450355724,5.851955049,5.830866253,5.744865599,6.040617714,5.694574734,5.82717169,6.240497483,5.785196307,5.822207185,6.393581856,6.028742876,5.83855486,6.194807299,6.045428588,6.175019603,6.290262862,5.65340311,6.079205283,5.919130851,6.154518224
"201778_s_at",10.83621047,10.840045,11.03854491,11.07025754,10.44222859,11.36628916,10.75066341,10.88153752,10.90454863,11.46284133,11.25111627,10.84470689,11.42452157,11.27396367,11.17043459,11.38856947,11.39105947,11.43833115,11.60478197,11.52570623,11.14307519,11.40145996,11.42995954,11.50521391
"209561_at",8.18011405,8.235749265,8.655601456,8.24612705,8.039943048,7.917950418,8.892900762,8.427832448,8.352551066,8.652394726,8.387017831,8.493295549,8.340402131,8.867815032,8.559310375,8.2095436,8.130154116,8.194815844,8.15637462,8.069170828,7.857972546,7.959722865,8.437869234,8.145321664
"217478_s_at",10.67542577,11.03191359,10.59610493,10.56102333,10.10092121,11.76905874,10.50561618,11.57546355,11.04240179,10.35889785,10.94590692,10.88618125,11.11646493,11.22680712,11.7960485,11.2561047,11.26675075,11.7547078,11.69575863,11.53938204,11.93462199,11.4608929,11.63397419,11.32508291
"205823_at",6.628028599,7.589414865,7.874992652,7.202756413,7.74631398,7.325497706,7.315672174,7.767511011,7.418596889,7.324520575,7.541546775,7.006826127,7.777109056,7.678587352,7.770158088,7.720756185,7.85342673,8.107047829,8.032114923,7.596347514,8.540695655,7.645258804,7.463746226,7.757644641
"209683_at",6.151045039,6.200200247,6.143401044,5.430739543,5.596546984,7.455663333,6.393380458,6.608570501,7.357299193,5.818194474,6.315729507,5.703641147,7.970843976,7.52156072,7.547091762,7.76182917,7.639223946,7.267366963,7.501340437,7.020423146,7.592410565,7.963704711,8.04529933,7.796647379
"220289_s_at",6.209523895,6.110411037,6.367377903,6.492628311,6.160199235,5.697509409,5.892030619,6.699119257,5.839368824,6.080798599,6.480661993,6.790995859,5.969816684,6.107859765,5.76228071,6.071876242,6.422179319,5.993111992,6.050882496,6.53724389,5.772839207,5.619822905,5.850653564,5.936155449
"215498_s_at",9.688677839,9.156887725,9.087341988,9.262796892,9.233806593,9.330270446,9.493680363,9.333968982,8.68798575,9.758825951,8.867384093,8.682244257,9.86469468,9.572034496,9.565243459,9.745013255,10.27684753,9.337708407,9.161627782,9.272993086,9.386013676,9.333968982,9.95784811,9.298592258
"212196_at",8.264133516,8.972966061,10.0348137,8.908187422,10.29034547,10.20026653,8.343420649,8.72186731,9.8731366,8.529953222,9.340565152,9.258763092,10.26057226,9.606878268,9.548517382,10.88427329,9.511456626,9.070814859,9.883696154,9.620339378,9.334593405,10.1676417,10.80123732,10.01728082
"217096_at",5.35935438,5.644614653,5.787158653,5.668112645,5.98802494,5.835139138,5.617901198,5.852106088,5.715060677,5.928819622,5.650006042,5.676554386,5.763964062,5.678035833,5.837454113,5.608911308,5.81297376,5.565674517,5.189537759,5.612827216,5.896937168,5.472329561,5.605387537,5.508127898
"211588_s_at",8.360290828,7.801511346,8.206870487,7.637427219,7.911693799,7.99768547,7.836131681,7.970180169,7.810728172,7.861368698,7.860102457,7.971681115,7.844344693,7.855397824,7.841307605,7.717799963,7.504096883,7.899642858,7.600422751,7.791337584,7.87872019,7.574722196,7.833268565,7.783554329
"221775_x_at",13.0723263,12.68754055,12.99554994,13.04421932,12.32729727,12.80994718,12.87570486,12.91687596,12.61453709,12.3431537,12.70994839,12.81952714,12.5082541,12.81280499,12.66121222,12.74251095,12.65816498,12.73800121,12.82689315,12.53582538,12.62365612,12.69845252,13.02622527,12.95198885
"210226_at",9.899146855,9.192546618,9.459197016,9.470510172,9.719580523,9.357707767,9.313427645,9.515223739,9.639257378,9.327011625,9.543323151,9.907897128,9.491748287,9.782164999,9.333017772,9.270027246,9.401196578,9.272665165,9.36974932,9.415619278,9.168028146,9.220587167,9.064366241,9.290201615
"214199_at",10.9912215,10.21917111,9.255237655,9.57185567,10.03948942,12.86469068,9.861224504,9.266212548,10.01962446,9.557454965,10.98218249,7.755711944,12.43847048,12.82447672,12.68511799,12.83886068,13.27338522,12.45623618,12.60365453,12.78310556,12.82920675,12.56411254,13.16053931,12.79379459
"202864_s_at",8.658180033,9.031253235,9.917171943,7.882647256,8.290470826,8.42360488,8.883526587,9.04679982,8.971856427,8.559494686,8.811756038,8.265546845,8.871176388,9.549299156,8.681086861,8.690266352,9.029597207,8.840894095,9.113160704,9.287789325,8.818507478,9.548505997,8.504780518,9.372527572
"220495_s_at",9.143120652,9.042767267,8.570406222,8.321511992,8.765023542,9.681430811,9.074797555,9.316129598,9.45553112,8.961789978,9.372663652,9.240039052,9.259636215,9.174220132,9.374301719,9.430080947,9.018091189,9.595999915,9.511271379,9.135786656,9.222556182,9.893410073,9.93065727,9.249312745
"204027_s_at",8.55654842,8.604503574,7.978037803,8.584887889,8.337317193,8.396066126,8.717598149,8.886456905,8.551634896,8.762647599,8.778124814,8.406345892,7.977835565,8.142923245,8.151001886,7.971401506,8.226962755,7.931322207,7.683980046,7.713664244,8.227059521,7.790505231,8.502279356,7.670777613
"216561_x_at",5.815505415,5.571935834,5.746322493,5.758441702,5.769519393,5.902161862,5.600672779,5.606431624,5.793627913,5.988162013,5.731428886,5.6907689,5.734633307,5.652914697,5.744010487,5.570937897,5.674383418,5.58102722,5.575146057,5.705337442,5.708833958,5.554311868,5.526499543,5.586017531
"219162_s_at",9.427436143,8.9974937,9.253566898,8.992832427,9.474246214,8.93008159,9.952646186,9.024036476,8.984828262,9.680436718,9.281833012,9.221144341,8.581174283,8.767629274,8.965394604,8.952598855,8.927676813,8.976179336,8.944924833,8.844498604,8.954583553,8.864038478,9.025583719,8.921735441
"215996_at",7.074730191,6.895523202,6.353858941,6.692478144,7.268022054,7.062319991,6.980821086,7.040742472,6.90036789,7.008793639,7.065949344,6.840011349,7.306587514,7.466947154,7.116964054,7.010863304,6.915313267,7.273244576,7.122425339,7.090755527,7.03947909,6.843811994,7.09761874,7.276706132
"202946_s_at",7.069111052,7.951494019,7.033199557,7.991740794,7.639156044,7.476097173,8.18765563,7.376952627,8.435974877,7.327575313,7.478473741,7.54911708,9.628746072,8.089281409,8.374393231,8.810298313,7.581549646,9.370598676,9.387846527,8.595271928,8.760027389,9.271760022,9.095712355,8.753286182
"208699_x_at",10.20517175,10.93476741,10.61073405,11.05355929,10.1042884,10.89179078,10.7913745,10.28211321,10.9065515,11.98661254,11.58716889,9.197948537,9.224035669,9.97904725,9.702298063,9.635287227,9.645709165,9.747909527,10.16110088,9.745528356,9.845518726,9.755495489,10.28300675,10.27447198
"205355_at",5.117646204,4.987784411,5.10240901,5.216223735,4.850910904,5.30758353,4.925826285,4.904098236,5.578884184,5.19486555,5.320324373,5.049266217,5.035212174,5.725882759,5.26061091,5.284588179,4.927442296,5.002706277,4.869608241,4.603894143,5.163985775,5.39939306,5.6381884,4.97756149
"201909_at",11.09856904,11.07113247,12.03044561,9.582393148,9.585760769,7.547808045,10.55416002,11.80698046,10.15845713,12.0518286,7.545989427,11.37001841,11.68487423,7.425831585,11.93302817,12.14094214,11.64470519,12.18951426,12.1885422,7.355611505,7.188353874,12.23735025,12.28260162,7.481793174
"204805_s_at",9.269966047,8.989557773,9.05204893,8.974254036,9.233297019,8.844820666,8.925460882,8.96479465,9.703399822,9.512136087,9.915870738,8.649052805,9.12632485,8.620359686,8.928332746,9.377214425,8.540022141,9.591764858,9.253361055,9.206881575,9.054144962,9.293498497,8.956727275,9.243911248
"211155_s_at",5.902989948,5.250305016,4.878451979,5.111236945,4.905158795,4.86839707,4.783653335,4.990252157,4.815241365,4.877720675,5.557776704,5.423788542,4.778517004,4.99418381,4.818732019,4.887317167,5.281859099,4.786506687,4.833982275,5.077198659,4.790539558,4.694902717,4.815484639,4.833683966
"211651_s_at",7.997394625,8.061826483,6.781963015,7.73369711,6.281301772,7.217998997,8.316272508,8.258248266,7.308940007,7.951936096,7.728980355,7.737251363,9.423667721,8.940023354,8.190500662,8.447158672,8.060252023,8.535899691,8.570902308,8.519681702,7.402547166,8.463893077,8.808296756,8.94476204
"220194_at",5.48621634,5.776412257,5.990864454,6.034786811,5.942324076,5.768710843,5.71415548,5.855934818,6.023290561,5.987777466,5.807996536,6.185287565,6.002477952,5.893301408,5.783988478,5.925011197,6.184213817,5.894131959,5.719145399,6.018206079,5.916863202,5.786079433,5.461755639,5.735553437
"212271_at",8.569195319,9.035103744,10.0221979,9.266228895,9.811114755,9.085091609,9.417235777,9.413394528,8.810017041,9.113784635,9.514501634,8.583485564,9.131452042,8.748661306,8.983401402,9.463153972,8.568835009,9.391708112,9.16536806,8.642005934,8.973685683,9.778967109,9.641155673,9.08538801
"220506_at",6.456669963,6.839403703,5.992416808,6.717106026,7.021047112,6.663877264,6.950267871,6.456221382,7.435237632,7.021993664,6.449575267,6.322040243,6.523644858,6.346794065,6.438446288,6.318673316,6.735934025,6.738642476,6.884918217,6.240427056,6.558234702,6.539433015,6.38694917,6.180756947
"202461_at",9.201854965,8.816480142,9.010696096,9.027859866,9.731590884,8.645489634,9.537533268,8.785915497,9.052145357,9.020461516,8.839479294,8.808780978,8.625581963,8.468965206,8.33727538,8.719367927,8.307925416,8.852740049,8.719612123,8.389016724,8.786712054,8.72434761,8.734257648,8.534474364
"220988_s_at",7.655089486,8.653047001,7.601619602,7.208996448,7.325312225,7.495223124,7.565255494,7.159109661,7.825925356,7.794111798,8.199794266,7.797847833,7.755136799,7.604285961,7.626378463,7.363929734,7.73642514,7.538116232,7.247803108,7.606162813,7.129711802,7.207296911,7.175394144,7.310733615
"222064_s_at",7.183266602,7.74312417,6.8564493,7.621715231,6.946830137,6.765235466,7.297326337,7.105123833,7.272602685,7.071425655,7.167039928,6.523346939,6.784933037,6.98553095,6.781757217,6.883299912,6.782095806,6.788000338,6.755854862,6.956457875,6.871965397,6.839815731,7.11076351,6.834532248
"206946_at",6.563794417,5.654415755,5.957906057,5.890396033,5.921106442,5.811892967,5.823034468,5.903897654,5.789868441,5.838563176,5.876248527,5.801460487,5.993006922,5.81865188,5.852905044,5.840838104,5.857313634,5.906895559,5.690873368,5.608777477,5.816464021,5.797163367,5.77681426,5.645042728
"212470_at",8.990537569,9.491269294,9.882008695,8.741896942,9.03509206,9.458086731,9.182949066,8.716487923,9.082822712,8.693653095,9.75443313,8.804008693,9.065502924,9.131841385,9.021400043,9.475930633,9.060471115,9.104248874,9.131228954,8.727101306,9.216589347,9.950431737,9.349048018,9.040584137
"215998_at",5.840000346,5.475107364,5.453297535,5.743605377,5.763526088,5.875907498,5.728070649,5.672889846,5.747120562,5.788663152,5.734198909,5.735818323,5.83381906,5.650145095,5.729968007,5.644003092,5.657355982,5.74002192,5.488240637,5.548660037,5.769747668,5.712533927,5.594673034,5.605505236
"203890_s_at",6.470697419,6.722213656,6.811385995,6.286735548,6.386359992,6.031498134,6.652640526,6.767649987,6.552649302,6.580592146,6.975513955,6.225867363,6.386359992,6.16494283,6.070421668,6.158529818,6.32894988,6.519945161,6.749980551,6.412050479,6.126609948,6.247858425,6.117199815,6.923872598
"215201_at",5.635661049,5.337973739,5.14877338,5.267009147,5.129181454,5.390317481,5.32593021,5.071097229,5.109786417,5.256494581,5.236391483,5.491275139,5.126259959,5.051262679,5.206381261,5.4760363,5.337992992,5.088271822,5.253830754,5.55362674,5.213774533,5.174622952,5.3269426,5.144123621
"211894_x_at",8.487881363,7.632941445,7.939557445,7.997109848,8.071813609,7.893367127,7.714017504,8.081310187,7.889836715,8.284980111,7.760359473,8.064900376,7.710316038,7.978413795,7.671045657,7.561540529,8.071597941,7.479754655,7.601975815,7.709996842,7.659641714,7.558692001,7.480210104,7.645296338
"214047_s_at",8.239406577,9.045965146,8.054870558,8.588405081,8.698845147,8.894503899,8.824555533,8.696587673,9.375283209,8.999140633,8.730489202,8.666914382,8.543999275,8.538282127,8.695051678,8.848911936,8.345109496,8.764894812,8.606978359,8.458350337,8.909220694,9.299447458,9.368029791,8.467224254
